Age,Gender,Marital_Status,Governorate,Household_Size,Salary,Degree_Level,Employment_Status,Primary_Income_Source,Has_Other_Social_Benefits,Assets_Value,Liabilities_Value,Number_of_Children,Working_Children_Count,Total_Spouse_Income,Total_Children_Income,Total_Household_Income,Vehicle_Ownership,Vehicle_Count,Cylinder_Count,Vehicle_Age_Years,Fuel_Type,Expected_Fuel_Consumption_L,Average_Fuel_Consumption_L,Fuel_Deviation_L,Fuel_Deviation_Ratio,Previous_Subsidy_Received,Previous_Subsidy_Amount,Late_or_Missed_Renewals,Applications_Last_12_Months,Eligible,ID,Fraud
31.0,1,1,2,9,1143.08,1,0,0,1,10652.22,828.86,2,0,213.99,0.0,1357.07,0,0,0,0,2,0.0,0.0,0.0,0.0,1,27.53,0,0,0,11999878,0
33.0,0,1,2,3,1241.77,1,0,0,0,29021.17,1364.12,5,0,284.76,0.0,1526.53,0,0,0,0,2,0.0,0.0,0.0,0.0,1,35.77,0,3,0,13861941,0
58.0,0,2,4,7,1359.59,2,0,0,0,8695.09,2871.22,0,0,0.0,0.0,1359.59,1,1,6,9,1,100.0,76.211,-23.79,0.762,0,5.0,0,2,0,11017353,0
37.0,0,1,1,8,832.4,0,3,1,1,5895.2,1277.61,0,0,165.83,0.0,998.23,1,1,6,6,1,100.0,123.455,23.46,1.235,1,15.37,0,1,0,14169544,0
26.0,1,1,1,3,969.8,2,2,0,0,27684.66,4116.01,0,0,397.26,0.0,1367.06,1,1,6,8,1,100.0,96.037,-3.96,0.96,1,21.47,0,0,0,16087032,0
21.0,0,2,1,2,974.73,0,2,0,0,22011.14,3039.08,0,0,0.0,0.0,974.73,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,2,1,0,11966796,0
47.0,1,1,2,4,1312.25,2,0,2,0,6644.42,1825.58,5,1,231.68,175.59,1719.52,1,1,6,11,0,100.0,124.947,24.95,1.249,1,25.35,1,0,1,18720852,0
37.0,1,2,3,3,764.48,0,0,2,0,11527.34,1439.5,0,0,0.0,0.0,764.48,1,3,4,7,1,100.0,113.58,13.58,1.136,1,12.82,0,0,0,10497961,0
25.0,0,2,2,5,753.75,0,0,0,0,14624.87,5420.53,0,0,0.0,0.0,753.75,1,0,4,3,0,100.0,64.462,-35.54,0.645,0,5.0,1,0,0,18513723,0
43.0,0,1,1,3,1113.93,4,2,0,1,10879.09,3773.14,0,0,128.83,0.0,1242.76,1,2,4,8,0,100.0,99.58,-0.42,0.996,1,26.23,0,1,0,18762072,0
37.0,0,2,2,3,815.67,0,2,0,0,15215.2,6686.32,0,0,0.0,0.0,815.67,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,1,0,0,15950298,0
18.0,0,2,3,4,1524.04,2,2,2,1,40364.75,652.27,0,0,0.0,0.0,1524.04,1,0,6,8,1,100.0,64.174,-35.83,0.642,0,5.0,0,1,1,18027119,0
42.0,1,1,1,4,709.15,0,2,2,0,21802.23,1801.99,3,2,217.11,192.37,1118.63,1,2,4,7,0,100.0,89.496,-10.5,0.895,0,5.0,0,1,1,14981722,0
51.0,0,2,0,4,641.39,2,0,1,1,14437.86,1759.77,0,0,0.0,0.0,641.39,1,4,6,5,0,100.0,120.599,20.6,1.206,1,24.74,0,0,0,18640844,0
66.0,1,2,3,7,1492.83,3,0,0,0,10105.39,2209.95,0,0,0.0,0.0,1492.83,1,4,4,9,1,100.0,65.847,-34.15,0.658,1,36.22,0,1,0,10205520,0
35.0,1,2,1,2,1643.08,2,0,1,0,16162.19,716.65,0,0,0.0,0.0,1643.08,0,0,0,0,2,0.0,0.0,0.0,0.0,1,21.5,0,0,0,12688065,0
38.0,1,2,2,8,1001.29,3,3,0,1,13598.35,2756.11,0,0,0.0,0.0,1001.29,1,3,6,8,1,100.0,133.99,33.99,1.34,0,5.0,0,2,0,12663801,0
54.0,0,1,3,2,1267.84,2,2,0,0,8253.35,321.15,0,0,265.3,0.0,1533.14,1,1,4,5,0,100.0,54.334,-45.67,0.543,0,5.0,0,0,0,17469990,0
37.0,1,1,2,3,751.87,2,0,0,0,17783.04,3015.94,3,0,197.92,0.0,949.79,1,1,4,7,1,100.0,123.968,23.97,1.24,1,28.92,0,0,1,14369938,0
38.0,1,3,4,5,730.77,1,0,2,0,21258.22,884.15,1,1,0.0,168.0,898.77,1,0,6,3,1,100.0,131.4,31.4,1.314,1,12.63,0,0,0,15849630,0
27.0,1,2,1,2,1160.97,4,0,3,0,9782.09,1773.43,0,0,0.0,0.0,1160.97,1,1,4,8,0,100.0,143.435,43.44,1.434,1,42.4,0,0,0,12561619,0
18.0,0,2,3,1,726.17,0,2,2,1,11195.27,1548.16,0,0,0.0,0.0,726.17,1,3,6,8,1,100.0,104.365,4.36,1.044,1,12.66,2,1,1,15328561,0
46.0,0,2,2,5,1210.53,0,2,0,0,8212.54,566.74,0,0,0.0,0.0,1210.53,0,0,0,0,2,0.0,0.0,0.0,0.0,1,8.76,1,0,0,16093911,0
20.0,0,2,1,2,972.81,0,2,2,0,5660.37,2145.36,0,0,0.0,0.0,972.81,1,3,4,5,1,100.0,93.611,-6.39,0.936,1,19.26,0,1,1,14556044,0
49.0,1,1,4,9,942.96,1,0,0,0,5218.89,1020.35,1,0,642.43,0.0,1585.39,1,1,6,2,0,100.0,68.918,-31.08,0.689,1,26.9,0,2,1,13511189,0
26.0,0,2,4,5,1422.92,0,0,0,0,15363.96,1319.54,0,0,0.0,0.0,1422.92,1,1,4,7,1,100.0,107.406,7.41,1.074,1,26.54,0,1,0,16952568,0
38.0,0,1,1,5,958.52,1,2,0,0,5929.1,2789.73,2,0,440.11,0.0,1398.63,1,0,8,9,1,100.0,118.273,18.27,1.183,1,24.21,0,2,1,11453594,0
31.0,1,2,4,5,986.68,1,3,0,0,30551.57,2061.14,0,0,0.0,0.0,986.68,1,0,4,5,0,100.0,132.021,32.02,1.32,1,27.13,0,0,0,13121278,0
49.0,1,1,3,1,770.01,1,0,3,0,5478.29,3683.34,2,1,327.03,49.29,1146.33,1,1,4,4,1,100.0,104.144,4.14,1.041,1,14.37,1,0,1,14975380,0
39.0,1,2,2,5,2004.97,2,2,1,0,19329.4,2054.19,0,0,0.0,0.0,2004.97,1,0,6,8,0,100.0,112.68,12.68,1.127,1,33.35,0,0,0,15825392,0
59.0,1,2,2,3,737.77,0,3,0,1,12776.75,751.83,0,0,0.0,0.0,737.77,1,0,6,5,1,100.0,153.025,53.03,1.53,1,41.76,1,0,0,17691100,0
22.0,1,2,1,3,1100.84,2,2,0,0,22739.96,458.41,0,0,0.0,0.0,1100.84,1,2,6,11,1,100.0,147.513,47.51,1.475,1,13.91,0,0,1,10204179,0
40.0,1,2,1,5,1383.51,0,0,0,1,12682.83,1305.58,0,0,0.0,0.0,1383.51,1,2,8,7,0,100.0,87.25,-12.75,0.872,1,35.76,0,2,0,17646802,0
36.0,1,2,3,5,834.05,0,2,0,0,3902.59,1783.87,0,0,0.0,0.0,834.05,1,1,6,7,1,100.0,130.481,30.48,1.305,1,19.61,0,1,0,18276897,0
38.0,0,2,1,5,760.67,2,1,2,0,14118.89,3621.11,0,0,0.0,0.0,760.67,1,1,4,2,0,100.0,126.772,26.77,1.268,0,5.0,0,2,0,14064166,0
54.0,1,2,1,4,981.36,0,1,0,0,13606.06,1035.34,0,0,0.0,0.0,981.36,1,1,6,9,0,100.0,129.24,29.24,1.292,1,44.45,0,0,0,10723660,0
42.0,0,2,1,3,1264.61,0,0,1,0,12826.21,5648.14,0,0,0.0,0.0,1264.61,1,2,6,12,1,100.0,55.506,-44.49,0.555,0,5.0,0,1,0,12553863,0
21.0,0,1,4,4,1456.97,2,2,0,0,12792.16,5540.26,1,0,426.38,0.0,1883.35,1,0,4,9,0,100.0,79.89,-20.11,0.799,1,13.19,0,1,1,11863092,0
41.0,1,3,3,5,889.74,0,0,0,0,10172.41,7839.54,3,1,0.0,134.32,1024.06,1,1,6,7,0,100.0,79.49,-20.51,0.795,1,21.85,0,0,0,13484762,0
30.0,1,2,2,3,1163.73,1,0,2,0,14457.47,1003.61,0,0,0.0,0.0,1163.73,1,6,4,13,1,100.0,108.855,8.86,1.089,1,34.47,1,0,0,10839279,0
29.0,0,2,3,3,658.97,0,0,2,0,5494.77,940.07,0,0,0.0,0.0,658.97,1,2,6,7,1,100.0,128.091,28.09,1.281,1,30.72,1,0,0,17981953,0
48.0,0,2,1,4,945.54,4,0,1,0,18844.42,4381.15,0,0,0.0,0.0,945.54,1,0,4,7,0,100.0,164.155,64.16,1.642,0,5.0,0,2,0,15265013,0
28.0,1,2,1,1,918.24,2,3,1,0,18669.02,2615.07,0,0,0.0,0.0,918.24,1,1,6,9,1,100.0,116.209,16.21,1.162,1,29.28,0,0,0,16525094,0
30.0,0,1,2,3,1139.59,0,1,1,0,11532.32,3186.2,2,1,590.88,81.46,1811.93,1,1,4,9,1,100.0,55.127,-44.87,0.551,0,5.0,0,2,1,11863454,0
35.0,0,2,1,1,1364.82,2,0,0,0,7538.93,4941.17,0,0,0.0,0.0,1364.82,1,0,4,6,0,100.0,75.585,-24.42,0.756,1,17.05,0,1,0,15761995,0
46.0,1,1,4,5,1612.24,4,0,3,1,31422.0,1682.41,2,1,263.96,93.5,1969.7,1,1,4,10,1,100.0,26.141,-73.86,0.261,0,5.0,0,1,1,19598780,1
42.0,1,2,1,3,701.69,2,0,1,0,16037.07,1232.65,0,0,0.0,0.0,701.69,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,0,1,0,14577379,0
32.0,0,1,0,6,566.99,1,2,1,0,7181.33,6863.72,1,1,128.27,83.83,779.09,1,0,4,6,1,100.0,133.634,33.63,1.336,1,14.94,1,0,1,19385743,0
32.0,0,1,3,3,637.76,0,2,1,0,30190.33,1818.74,2,0,182.01,0.0,819.77,1,1,4,9,1,100.0,118.854,18.85,1.189,1,20.01,1,0,1,16710875,0
21.0,0,2,2,3,1032.68,2,0,2,1,25093.84,2815.3,0,0,0.0,0.0,1032.68,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,0,2,0,15778404,0
26.0,1,1,2,4,433.31,2,0,0,1,8925.01,2460.46,1,0,253.27,0.0,686.58,0,0,0,0,2,0.0,0.0,0.0,0.0,1,32.86,0,0,0,13426986,0
27.0,0,2,2,3,715.69,2,0,0,0,11174.48,2580.98,0,0,0.0,0.0,715.69,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,0,1,0,18487070,0
33.0,1,1,3,3,989.45,1,3,1,0,16646.6,794.07,2,0,153.88,0.0,1143.33,1,3,4,6,1,100.0,76.233,-23.77,0.762,1,30.27,0,0,1,16299418,0
59.0,1,2,1,4,1636.7,1,1,0,0,17518.35,833.23,0,0,0.0,0.0,1636.7,1,1,6,6,1,100.0,119.455,19.45,1.195,1,22.67,1,0,0,12355680,0
27.0,0,1,1,5,821.9,1,1,2,0,4728.63,3043.44,2,0,302.18,0.0,1124.08,1,0,4,5,1,100.0,125.213,25.21,1.252,1,32.9,0,0,1,13836554,0
31.0,1,1,4,3,1961.56,0,0,1,0,17144.07,831.85,3,0,51.34,0.0,2012.9,1,0,6,8,0,100.0,58.729,-41.27,0.587,1,35.56,1,1,1,10577713,0
18.0,1,2,3,2,692.88,4,0,2,1,21549.7,6043.64,0,0,0.0,0.0,692.88,1,3,6,7,1,100.0,70.707,-29.29,0.707,1,19.22,0,0,0,14753445,0
42.0,0,2,4,5,1417.79,2,0,0,0,3840.7,2044.33,0,0,0.0,0.0,1417.79,1,1,4,9,1,100.0,110.718,10.72,1.107,1,18.99,1,1,0,16643968,0
18.0,1,2,0,8,817.11,4,2,1,0,13371.72,497.3,0,0,0.0,0.0,817.11,1,0,4,8,1,100.0,88.52,-11.48,0.885,1,22.74,0,0,1,10961205,0
24.0,1,2,0,4,1356.2,0,2,1,0,15341.84,6388.24,0,0,0.0,0.0,1356.2,1,0,6,5,1,100.0,87.063,-12.94,0.871,1,16.57,0,2,1,17698985,0
48.0,0,2,3,2,901.33,2,2,2,0,8481.09,775.4,0,0,0.0,0.0,901.33,1,1,6,9,1,100.0,139.507,39.51,1.395,1,9.1,1,0,0,16161309,0
18.0,1,2,4,2,1427.85,2,2,2,0,9660.99,1572.0,0,0,0.0,0.0,1427.85,1,0,4,9,1,100.0,127.83,27.83,1.278,1,16.83,0,1,1,10577824,0
36.0,0,1,4,4,1055.26,3,2,0,0,14100.85,1380.04,2,0,480.8,0.0,1536.06,1,2,4,5,0,100.0,93.973,-6.03,0.94,0,5.0,0,2,1,12477873,0
45.0,0,2,0,6,1038.04,1,0,0,0,26583.67,4055.35,0,0,0.0,0.0,1038.04,1,1,6,6,1,100.0,69.925,-30.08,0.699,1,31.88,0,0,0,15022287,0
53.0,0,1,1,5,1354.32,0,0,0,0,6456.29,1473.03,1,0,151.01,0.0,1505.33,1,0,4,8,1,100.0,137.94,37.94,1.379,0,5.0,2,0,1,18236016,0
24.0,0,2,0,6,1257.42,0,2,0,0,6566.17,1185.82,0,0,0.0,0.0,1257.42,1,4,6,4,1,100.0,99.136,-0.86,0.991,1,20.62,0,1,1,15762281,0
28.0,1,2,2,4,1064.65,4,0,0,1,14842.87,3798.06,0,0,0.0,0.0,1064.65,1,0,6,10,1,100.0,58.263,-41.74,0.583,1,28.02,0,2,0,14419246,0
57.0,0,1,1,6,1360.69,0,1,0,0,4096.1,1756.14,5,1,222.78,173.33,1756.8,1,0,6,8,1,100.0,113.276,13.28,1.133,0,5.0,0,1,1,18677777,0
35.0,1,1,2,7,944.03,2,0,1,1,12828.97,2754.74,1,0,297.57,0.0,1241.6,1,1,4,8,1,100.0,88.465,-11.53,0.885,1,19.27,0,3,1,14288645,0
26.0,0,2,1,1,1676.42,1,1,0,0,7046.38,3928.16,0,0,0.0,0.0,1676.42,1,1,4,8,1,100.0,157.362,57.36,1.574,0,5.0,0,2,0,16860612,0
26.0,0,1,0,5,1337.79,1,3,2,1,7139.77,2278.58,2,1,184.78,67.61,1590.18,0,0,0,0,2,0.0,0.0,0.0,0.0,1,30.31,0,2,0,19324572,0
23.0,1,2,4,9,1777.53,0,3,1,0,13454.65,3143.09,0,0,0.0,0.0,1777.53,0,0,0,0,2,0.0,0.0,0.0,0.0,1,26.14,0,3,0,11868127,0
30.0,0,1,0,4,871.12,0,0,2,0,19931.85,1199.76,1,0,370.08,0.0,1241.2,1,0,4,5,1,100.0,88.956,-11.04,0.89,1,35.57,0,1,1,15948696,0
48.0,0,2,0,4,1148.24,3,1,0,0,5412.55,4933.02,0,0,0.0,0.0,1148.24,1,3,4,6,1,100.0,95.812,-4.19,0.958,0,5.0,0,0,0,17518358,0
46.0,0,1,0,3,1074.68,0,0,1,0,3959.08,3782.88,0,0,542.79,0.0,1617.47,1,1,4,8,1,100.0,105.004,5.0,1.05,1,37.77,0,1,0,12857159,0
21.0,1,2,0,5,982.54,4,2,0,0,18151.07,675.8,0,0,0.0,0.0,982.54,1,0,6,6,0,100.0,90.747,-9.25,0.907,1,27.58,1,0,1,14366993,0
38.0,1,1,1,7,677.87,0,0,2,0,30069.12,1472.88,2,1,224.68,74.66,977.21,1,0,6,10,0,100.0,111.561,11.56,1.116,1,34.45,0,2,1,12682006,0
30.0,1,1,0,6,1316.39,4,2,0,0,12904.61,3636.07,7,0,93.3,0.0,1409.69,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,0,1,0,19997750,1
44.0,0,1,0,3,1305.04,0,2,1,1,15812.48,1502.45,2,2,256.21,153.95,1715.2,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,2,1,0,15508294,1
33.0,1,1,1,3,979.25,2,3,2,0,11949.3,2028.23,2,2,319.55,136.53,1435.33,0,0,0,0,2,0.0,0.0,0.0,0.0,1,13.56,0,1,0,10121867,0
39.0,0,2,2,5,1718.64,0,0,1,1,35772.18,7794.83,0,0,0.0,0.0,1718.64,1,2,6,8,1,100.0,69.687,-30.31,0.697,1,20.25,0,3,0,18773268,0
33.0,1,1,0,5,969.7,2,0,1,0,7142.64,877.14,1,0,308.07,0.0,1277.77,1,0,4,3,1,100.0,90.051,-9.95,0.901,1,28.29,0,2,1,11533925,0
18.0,0,2,1,6,1260.31,0,2,0,1,4757.42,1573.79,0,0,0.0,0.0,1260.31,1,0,6,11,1,100.0,110.796,10.8,1.108,1,18.52,1,0,1,11611120,0
36.0,1,1,1,9,1309.75,1,0,1,0,28785.95,1294.64,1,0,374.82,0.0,1684.57,1,1,4,9,1,100.0,31.405,-68.6,0.314,1,23.62,1,0,1,14224073,0
20.0,0,1,3,3,871.37,1,2,2,1,12434.51,1115.12,1,0,240.09,0.0,1111.46,1,0,8,11,0,100.0,106.698,6.7,1.067,1,19.49,0,1,1,12773495,0
44.0,1,1,0,4,1159.35,0,0,1,1,16473.94,2081.12,1,0,327.86,0.0,1487.21,1,3,6,5,1,100.0,130.408,30.41,1.304,1,28.22,0,1,1,12426966,0
27.0,0,1,2,5,1582.73,1,2,1,1,6373.74,5609.16,1,0,395.13,0.0,1977.86,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,0,1,0,18462419,0
28.0,0,1,4,5,1109.06,2,3,0,0,31292.3,2844.04,5,0,336.19,0.0,1445.25,1,2,4,6,1,100.0,113.913,13.91,1.139,1,26.98,0,1,1,11930125,0
35.0,0,1,1,3,1141.84,0,3,0,0,15001.92,2304.76,0,0,174.82,0.0,1316.66,0,0,0,0,2,0.0,0.0,0.0,0.0,1,15.05,0,0,0,18301934,0
42.0,0,3,2,5,1478.25,1,0,1,0,11216.72,941.41,1,1,0.0,58.79,1537.04,1,2,4,8,1,100.0,86.292,-13.71,0.863,1,19.82,0,0,0,16884154,0
33.0,0,2,0,3,1103.3,3,2,0,0,13119.66,1915.11,0,0,0.0,0.0,1103.3,1,2,6,7,1,100.0,56.531,-43.47,0.565,1,43.41,1,1,0,19094287,0
55.0,0,2,0,6,677.71,2,0,0,0,8104.29,1908.63,0,0,0.0,0.0,677.71,1,4,6,9,0,100.0,120.069,20.07,1.201,1,24.6,0,3,0,17915571,0
55.0,1,1,1,5,695.43,2,2,0,0,3872.79,6011.33,1,1,284.02,32.21,1011.66,0,0,0,0,2,0.0,0.0,0.0,0.0,1,26.34,0,2,0,15610265,0
56.0,1,1,0,3,1690.47,4,0,0,0,33743.76,963.72,3,1,228.18,65.85,1984.5,1,1,6,5,1,100.0,145.697,45.7,1.457,1,32.87,0,1,1,14629454,0
32.0,1,1,1,2,1167.89,2,0,1,0,23463.66,7023.92,3,1,1088.54,98.51,2354.94,1,2,4,10,1,100.0,107.148,7.15,1.071,0,5.0,0,2,1,11867987,0
18.0,1,2,0,3,1409.16,2,0,1,0,8376.46,664.21,0,0,0.0,0.0,1409.16,1,2,6,9,0,100.0,128.875,28.88,1.289,0,5.0,0,0,0,19715851,0
50.0,1,2,3,5,1362.78,0,0,1,0,10857.03,1295.27,0,0,0.0,0.0,1362.78,1,4,6,6,1,100.0,34.34,-65.66,0.343,1,33.58,0,1,0,13257032,0
30.0,1,2,1,7,1282.57,2,2,1,0,13229.53,2753.21,0,0,0.0,0.0,1282.57,1,0,6,13,1,100.0,118.869,18.87,1.189,1,32.73,0,2,0,12630790,0
35.0,0,2,0,3,1282.4,0,2,0,1,5851.97,2324.63,0,0,0.0,0.0,1282.4,1,0,4,7,1,100.0,98.676,-1.32,0.987,0,5.0,1,2,0,10057999,0
43.0,1,1,0,7,541.71,2,0,2,0,5073.85,3112.74,3,1,456.34,156.63,1154.68,1,1,6,6,1,100.0,92.728,-7.27,0.927,1,21.54,0,2,1,13975063,0
18.0,1,2,3,2,1236.91,1,3,1,0,6417.92,1783.3,0,0,0.0,0.0,1236.91,1,0,8,4,1,100.0,85.39,-14.61,0.854,1,27.83,0,0,1,19937562,0
55.0,1,1,3,9,1156.16,2,0,1,0,22793.72,4635.82,2,1,783.86,90.04,2030.06,1,0,6,5,1,100.0,132.384,32.38,1.324,1,26.5,0,3,1,17066907,0
45.0,1,1,4,3,1404.94,0,3,0,1,23699.31,1578.82,1,0,268.42,0.0,1673.36,1,0,6,8,1,100.0,142.973,42.97,1.43,1,37.11,0,1,1,14269382,0
39.0,1,0,3,5,1148.09,0,0,2,0,13818.04,846.63,1,0,0.0,0.0,1148.09,1,3,4,6,1,100.0,54.992,-45.01,0.55,1,24.81,0,0,0,10872188,0
46.0,1,2,3,5,817.62,2,3,0,0,14184.6,1026.79,0,0,0.0,0.0,817.62,1,0,4,6,1,100.0,78.694,-21.31,0.787,0,5.0,0,1,0,10248095,0
42.0,0,3,3,2,1198.94,0,0,2,0,4659.66,1346.87,4,0,0.0,0.0,1198.94,0,0,0,0,2,0.0,0.0,0.0,0.0,1,24.62,1,0,0,11236845,0
36.0,1,2,1,5,1495.73,3,0,1,0,20633.09,2361.64,0,0,0.0,0.0,1495.73,1,4,6,4,1,100.0,96.331,-3.67,0.963,1,25.25,1,0,0,13793254,0
31.0,0,1,1,1,583.89,2,2,0,1,6045.14,3017.58,6,1,422.68,79.53,1086.1,1,0,6,7,0,100.0,101.017,1.02,1.01,0,5.0,0,2,1,14924707,0
26.0,1,1,1,8,1724.15,0,0,1,0,7835.85,2194.5,2,0,224.35,0.0,1948.5,1,2,6,3,0,100.0,136.227,36.23,1.362,1,25.05,0,0,1,16748565,0
38.0,0,1,1,2,1671.22,3,0,2,0,20844.57,2159.81,1,0,455.09,0.0,2126.31,1,4,6,9,1,100.0,99.101,-0.9,0.991,1,23.08,1,1,1,12703764,0
39.0,1,1,3,6,1104.75,4,0,0,1,17779.16,1676.68,0,0,168.85,0.0,1273.6,1,2,8,7,1,100.0,129.242,29.24,1.292,0,5.0,0,0,0,13634514,0
48.0,1,1,1,6,1244.34,3,0,2,0,6293.31,2556.39,2,1,320.73,92.06,1657.13,1,1,4,7,1,100.0,162.708,62.71,1.627,0,5.0,0,0,1,15241490,0
37.0,0,2,1,6,1332.12,0,0,2,0,9912.59,543.37,0,0,0.0,0.0,1332.12,0,0,0,0,2,0.0,0.0,0.0,0.0,0,5.0,1,1,0,16017889,0
25.0,0,0,1,1,1121.67,0,1,1,0,19261.72,2092.05,0,0,0.0,0.0,1121.67,1,1,4,4,1,100.0,118.328,18.33,1.183,0,5.0,1,2,0,11120050,0
18.0,1,2,3,5,1235.63,1,2,1,1,5533.05,1265.04,0,0,0.0,0.0,1235.63,1,0,6,11,1,100.0,64.025,-35.97,0.64,0,5.0,0,2,1,17063703,0
33.0,0,1,3,3,729.96,4,2,0,1,29617.24,4066.36,0,0,164.85,0.0,894.81,1,0,6,5,0,100.0,59.878,-40.12,0.599,1,21.77,0,1,0,16610879,0
35.0,0,2,4,4,976.06,0,0,0,0,7928.06,5773.18,0,0,0.0,0.0,976.06,1,2,8,4,1,100.0,163.971,63.97,1.64,1,28.77,0,0,0,17960487,0
34.0,0,1,3,6,1264.17,1,0,0,1,5448.21,2731.76,1,0,310.5,0.0,1574.67,1,3,6,8,1,100.0,77.69,-22.31,0.777,1,21.02,0,0,1,12834200,0
18.0,0,1,2,6,1549.93,2,2,1,1,9497.22,1843.63,0,0,183.4,0.0,1733.33,1,1,4,9,0,100.0,77.103,-22.9,0.771,0,5.0,0,2,1,19530365,0
48.0,1,1,4,4,1032.19,0,0,1,0,8998.88,1462.83,5,2,305.16,120.9,1458.25,0,0,0,0,2,0.0,0.0,0.0,0.0,1,35.92,0,1,0,12646421,0
48.0,1,2,4,7,796.61,1,0,0,0,34171.54,4207.77,0,0,0.0,0.0,796.61,1,1,8,9,1,100.0,80.231,-19.77,0.802,1,13.22,0,1,0,19657799,0
25.0,1,1,0,3,780.85,2,0,0,0,11947.29,1159.81,3,0,264.41,0.0,1045.26,0,0,0,0,2,0.0,0.0,0.0,0.0,1,24.27,0,1,0,19123746,0
45.0,0,1,3,3,1448.47,0,2,1,0,10593.68,1828.71,1,1,490.11,132.76,2071.34,1,0,8,9,1,100.0,117.209,17.21,1.172,1,22.54,1,1,1,10899700,0
46.0,1,1,0,5,1097.88,2,0,1,0,7852.65,3938.61,3,2,311.37,256.61,1665.86,0,0,0,0,2,0.0,0.0,0.0,0.0,1,28.08,0,1,0,19113934,0
35.0,0,1,3,4,525.1,2,3,2,0,14611.47,2387.03,4,1,246.25,248.76,1020.11,0,0,0,0,2,0.0,0.0,0.0,0.0,1,20.47,0,0,0,15330710,0
24.0,1,2,4,2,618.15,2,3,2,1,15919.12,3656.24,0,0,0.0,0.0,618.15,1,0,4,6,1,100.0,121.953,21.95,1.22,1,29.85,0,2,1,11743401,0
54.0,1,3,4,3,1019.65,3,0,1,1,7324.17,3955.01,2,1,0.0,120.55,1140.2,1,2,4,3,1,100.0,102.725,2.72,1.027,0,5.0,0,1,0,19266876,0
40.0,1,2,0,1,1189.79,4,2,1,1,15959.21,5336.83,0,0,0.0,0.0,1189.79,1,5,4,5,1,100.0,108.583,8.58,1.086,1,30.57,1,1,0,19617462,0
32.0,0,2,1,3,899.55,1,0,0,0,9394.42,3288.49,0,0,0.0,0.0,899.55,1,4,4,6,1,100.0,124.572,24.57,1.246,1,7.95,0,0,0,13996028,0
44.0,0,1,4,4,1394.37,0,2,0,0,12777.67,2856.51,1,1,199.22,113.08,1706.67,1,1,4,3,0,100.0,123.0,23.0,1.23,1,39.31,0,0,1,18469940,0
54.0,0,1,1,6,1058.45,0,0,2,1,14264.43,2128.79,1,1,149.21,161.26,1368.92,1,4,4,7,1,100.0,87.984,-12.02,0.88,0,5.0,1,0,1,16876364,0
29.0,1,2,1,2,961.92,1,1,0,1,6844.85,3418.73,0,0,0.0,0.0,961.92,1,1,8,5,1,100.0,102.455,2.45,1.025,0,5.0,0,0,0,19529849,0
43.0,1,1,3,3,1592.13,0,3,0,1,37332.09,3991.76,2,1,93.34,24.68,1710.15,1,3,6,6,0,100.0,82.564,-17.44,0.826,1,16.21,0,3,1,10435749,0
58.0,0,2,2,4,700.03,3,2,3,0,36467.64,1257.46,0,0,0.0,0.0,700.03,1,3,4,10,0,100.0,58.614,-41.39,0.586,1,24.56,0,0,0,19563210,0
22.0,1,2,3,6,981.27,1,2,2,0,33113.93,2435.13,0,0,0.0,0.0,981.27,1,0,4,7,0,100.0,116.627,16.63,1.166,0,5.0,1,0,1,18855951,0
28.0,1,1,3,2,928.84,2,0,0,1,3638.58,3586.78,2,0,242.28,0.0,1171.12,1,1,6,7,1,100.0,80.278,-19.72,0.803,1,29.53,1,1,1,18789487,0
28.0,1,1,1,8,1070.52,3,0,1,0,38709.9,345.64,3,0,400.1,0.0,1470.62,1,2,6,6,1,100.0,71.484,-28.52,0.715,1,39.06,0,0,1,13146696,0
33.0,1,1,3,6,1158.76,0,0,0,0,33206.3,1178.91,2,1,566.99,24.91,1750.66,1,0,4,6,1,100.0,120.713,20.71,1.207,1,42.3,0,2,1,17078364,0
32.0,0,1,2,3,1153.87,2,1,1,1,8797.72,1279.07,1,0,137.67,0.0,1291.54,1,1,6,10,0,100.0,100.158,0.16,1.002,0,5.0,0,0,1,13804987,0
39.0,1,2,1,6,1361.77,0,2,0,0,13683.08,5266.18,0,0,0.0,0.0,1361.77,1,0,4,6,1,100.0,131.758,31.76,1.318,1,27.73,0,1,0,10806745,0
25.0,1,1,0,1,1427.03,0,0,0,0,30781.6,711.9,2,0,228.78,0.0,1655.81,1,2,4,5,1,100.0,76.266,-23.73,0.763,1,12.14,1,1,1,14290500,0
28.0,0,2,3,3,740.75,0,0,1,1,9581.47,981.69,0,0,0.0,0.0,740.75,1,2,8,5,1,100.0,122.712,22.71,1.227,1,9.75,0,0,0,11937755,0
39.0,1,1,2,5,946.87,1,3,1,1,13502.57,1258.62,2,1,245.39,70.97,1263.23,1,3,4,9,1,100.0,81.514,-18.49,0.815,0,5.0,0,0,1,19696014,0
