Age,Applications_Last_12_Months,Assets_Value,Average_Fuel_Consumption_L,Cylinder_Count,Degree_Level,Eligible,Employment_Status,Expected_Fuel_Consumption_L,Fuel_Deviation_L,Fuel_Deviation_Ratio,Fuel_Type,Gender,Governorate,Has_Other_Social_Benefits,Household_Size,Late_or_Missed_Renewals,Liabilities_Value,Marital_Status,Number_of_Children,Previous_Subsidy_Amount,Previous_Subsidy_Received,Primary_Income_Source,Salary,Total_Children_Income,Total_Household_Income,Total_Spouse_Income,Vehicle_Age_Years,Vehicle_Count,Vehicle_Ownership,Working_Children_Count,ID
42,1,12826.21,85.506,6,0,0,0,130,-44.49,0.658,2,0,1,0,3,0,5648.14,2,0,5.0,0,2,1264.61,0.0,1264.61,0.0,12,2,1,0,14650902
21,1,12792.16,79.89,4,2,1,2,100,-20.11,0.799,0,0,4,0,4,0,5540.26,1,1,13.19,1,0,1456.97,0.0,1883.35,426.38,9,0,1,0,13820579
41,0,10172.41,109.49,6,0,0,0,130,-20.51,0.842,0,1,3,0,5,0,7839.54,3,3,21.85,1,0,889.74,134.32,1024.06,0.0,7,1,1,1,19859256
30,0,14457.47,108.855,4,1,0,0,100,8.86,1.089,2,1,2,0,3,1,1003.61,2,0,34.47,1,3,1163.73,0.0,1163.73,0.0,13,6,1,0,17790989
29,0,5494.77,158.091,6,0,0,0,130,28.09,1.216,2,0,3,0,3,1,940.07,2,0,30.72,1,3,658.97,0.0,658.97,0.0,7,2,1,0,11406328
48,2,18844.42,164.155,4,4,0,0,100,64.16,1.642,0,0,1,0,4,0,4381.15,2,0,5.0,0,2,945.54,0.0,945.54,0.0,7,0,1,0,11534121
28,0,18669.02,146.209,6,2,0,3,130,16.21,1.125,2,1,1,0,1,0,2615.07,2,0,29.28,1,2,918.24,0.0,918.24,0.0,9,1,1,0,12773450
30,2,11532.32,55.127,4,0,1,1,100,-44.87,0.551,2,0,2,0,3,0,3186.2,1,2,5.0,0,2,1139.59,81.46,1811.93,590.88,9,1,1,1,17204617
35,1,7538.93,75.585,4,2,0,0,100,-24.42,0.756,0,0,1,0,1,0,4941.17,2,0,17.05,1,0,1364.82,0.0,1364.82,0.0,6,0,1,0,12071529
46,1,31422.0,26.141,4,4,1,0,100,-73.86,0.261,2,1,4,1,5,0,1682.41,1,2,5.0,0,1,1612.24,93.5,1969.7,263.96,10,1,1,1,12086679
42,1,16037.07,0.0,0,2,0,0,0,0.0,0.0,1,1,1,0,3,0,1232.65,2,0,5.0,0,2,701.69,0.0,701.69,0.0,0,0,0,0,19952626
32,0,7181.33,133.634,4,1,1,2,100,33.63,1.336,2,0,0,0,6,1,6863.72,1,1,14.94,1,2,566.99,83.83,779.09,128.27,6,0,1,1,19320247
32,0,30190.33,118.854,4,0,1,2,100,18.85,1.189,2,0,3,0,3,1,1818.74,1,2,20.01,1,2,637.76,0.0,819.77,182.01,9,1,1,0,17019809
21,2,25093.84,0.0,0,2,0,0,0,0.0,0.0,1,0,2,1,3,0,2815.3,2,0,5.0,0,3,1032.68,0.0,1032.68,0.0,0,0,0,0,13849916
26,0,8925.01,0.0,0,2,0,0,0,0.0,0.0,1,1,2,1,4,0,2460.46,1,1,32.86,1,0,433.31,0.0,686.58,253.27,0,0,0,0,16425779
27,1,11174.48,0.0,0,2,0,0,0,0.0,0.0,1,0,2,0,3,0,2580.98,2,0,5.0,0,0,715.69,0.0,715.69,0.0,0,0,0,0,13237801
33,0,16646.6,76.233,4,1,1,3,100,-23.77,0.762,2,1,3,0,3,0,794.07,1,2,30.27,1,2,989.45,0.0,1143.33,153.88,6,3,1,0,10159653
59,0,17518.35,149.455,6,1,0,1,130,19.46,1.15,2,1,1,0,4,1,833.23,2,0,22.67,1,0,1636.7,0.0,1636.7,0.0,6,1,1,0,19009762
27,0,4728.63,125.213,4,1,1,1,100,25.21,1.252,2,0,1,0,5,0,3043.44,1,2,32.9,1,3,821.9,0.0,1124.08,302.18,5,0,1,0,19900352
31,1,17144.07,88.729,6,0,1,0,130,-41.27,0.683,0,1,4,0,3,1,831.85,1,3,35.56,1,2,1961.56,0.0,2012.9,51.34,8,0,1,0,10473760
18,0,21549.7,100.707,6,4,0,0,130,-29.29,0.775,2,1,3,1,2,0,6043.64,2,0,19.22,1,3,692.88,0.0,692.88,0.0,7,3,1,0,15687968
42,1,3840.7,110.718,4,2,0,0,100,10.72,1.107,2,0,4,0,5,1,2044.33,2,0,18.99,1,0,1417.79,0.0,1417.79,0.0,9,1,1,0,19776348
18,0,13371.72,88.52,4,4,1,2,100,-11.48,0.885,2,1,0,0,8,0,497.3,2,0,22.74,1,2,817.11,0.0,817.11,0.0,8,0,1,0,18182787
24,2,15341.84,117.063,6,0,1,2,130,-12.94,0.9,2,1,0,0,4,0,6388.24,2,0,16.57,1,2,1356.2,0.0,1356.2,0.0,5,0,1,0,19286868
48,0,8481.09,169.507,6,2,0,2,130,39.51,1.304,2,0,3,0,2,1,775.4,2,0,9.1,1,3,901.33,0.0,901.33,0.0,9,1,1,0,17993466
18,1,9660.99,127.83,4,2,1,2,100,27.83,1.278,2,1,4,0,2,0,1572.0,2,0,16.83,1,3,1427.85,0.0,1427.85,0.0,9,0,1,0,16646285
36,2,14100.85,93.973,4,3,1,2,100,-6.03,0.94,0,0,4,0,4,0,1380.04,1,2,5.0,0,0,1055.26,0.0,1536.06,480.8,5,2,1,0,15100196
45,0,26583.67,99.925,6,1,0,0,130,-30.08,0.769,2,0,0,0,6,0,4055.35,2,0,31.88,1,0,1038.04,0.0,1038.04,0.0,6,1,1,0,15696007
53,0,6456.29,137.94,4,0,1,0,100,37.94,1.379,2,0,1,0,5,2,1473.03,1,1,5.0,0,0,1354.32,0.0,1505.33,151.01,8,0,1,0,10195986
24,1,6566.17,129.136,6,0,1,2,130,-0.86,0.993,2,0,0,0,6,0,1185.82,2,0,20.62,1,0,1257.42,0.0,1257.42,0.0,4,4,1,0,15243527
28,2,14842.87,88.263,6,4,0,0,130,-41.74,0.679,2,1,2,1,4,0,3798.06,2,0,28.02,1,0,1064.65,0.0,1064.65,0.0,10,0,1,0,10321022
57,1,4096.1,143.276,6,0,1,1,130,13.28,1.102,2,0,1,0,6,0,1756.14,1,5,5.0,0,0,1360.69,173.33,1756.8,222.78,8,0,1,1,10834164
35,3,12828.97,88.465,4,2,1,0,100,-11.53,0.885,2,1,2,1,7,0,2754.74,1,1,19.27,1,2,944.03,0.0,1241.6,297.57,8,1,1,0,18320224
26,2,7046.38,157.362,4,1,0,1,100,57.36,1.574,2,0,1,0,1,0,3928.16,2,0,5.0,0,0,1676.42,0.0,1676.42,0.0,8,1,1,0,10907821
26,2,7139.77,0.0,0,1,0,3,0,0.0,0.0,1,0,0,1,5,0,2278.58,1,2,30.31,1,3,1337.79,67.61,1590.18,184.78,0,0,0,1,15664323
23,3,13454.65,0.0,0,0,0,3,0,0.0,0.0,1,1,4,0,9,0,3143.09,2,0,26.14,1,2,1777.53,0.0,1777.53,0.0,0,0,0,0,16906450
30,1,19931.85,88.956,4,0,1,0,100,-11.04,0.89,2,0,0,0,4,0,1199.76,1,1,35.57,1,3,871.12,0.0,1241.2,370.08,5,0,1,0,10234589
48,0,5412.55,95.812,4,3,0,1,100,-4.19,0.958,2,0,0,0,4,0,4933.02,2,0,5.0,0,0,1148.24,0.0,1148.24,0.0,6,3,1,0,19579675
46,1,3959.08,105.004,4,0,0,0,100,5.0,1.05,2,0,0,0,3,0,3782.88,1,0,37.77,1,2,1074.68,0.0,1617.47,542.79,8,1,1,0,14133689
21,0,18151.07,120.747,6,4,1,2,130,-9.25,0.929,0,1,0,0,5,1,675.8,2,0,27.58,1,0,982.54,0.0,982.54,0.0,6,0,1,0,15102492
38,2,30069.12,141.561,6,0,1,0,130,11.56,1.089,0,1,1,0,7,0,1472.88,1,2,34.45,1,3,677.87,74.66,977.21,224.68,10,0,1,1,19440295
30,1,12904.61,0.0,0,4,0,2,0,0.0,0.0,1,1,0,0,6,0,3636.07,1,7,5.0,0,0,1316.39,0.0,1409.69,93.3,0,0,0,0,10010184
44,1,15812.48,0.0,0,0,0,2,0,0.0,0.0,1,0,0,1,3,2,1502.45,1,2,5.0,0,2,1305.04,153.95,1715.2,256.21,0,0,0,2,11245505
33,1,11949.3,0.0,0,2,0,3,0,0.0,0.0,1,1,1,0,3,0,2028.23,1,2,13.56,1,3,979.25,136.53,1435.33,319.55,0,0,0,2,18288418
39,3,35772.18,99.687,6,0,0,0,130,-30.31,0.767,2,0,2,1,5,0,7794.83,2,0,20.25,1,2,1718.64,0.0,1718.64,0.0,8,2,1,0,13115343
33,2,7142.64,90.051,4,2,1,0,100,-9.95,0.901,2,1,0,0,5,0,877.14,1,1,28.29,1,2,969.7,0.0,1277.77,308.07,3,0,1,0,18305270
18,0,4757.42,140.796,6,0,1,2,130,10.8,1.083,2,0,1,1,6,1,1573.79,2,0,18.52,1,0,1260.31,0.0,1260.31,0.0,11,0,1,0,19288794
36,0,28785.95,31.405,4,1,1,0,100,-68.6,0.314,2,1,1,0,9,1,1294.64,1,1,23.62,1,2,1309.75,0.0,1684.57,374.82,9,1,1,0,13365118
20,1,12434.51,166.698,8,1,1,2,160,6.7,1.042,0,0,3,1,3,0,1115.12,1,1,19.49,1,3,871.37,0.0,1111.46,240.09,11,0,1,0,10028445
44,1,16473.94,160.408,6,0,1,0,130,30.41,1.234,2,1,0,1,4,0,2081.12,1,1,28.22,1,2,1159.35,0.0,1487.21,327.86,5,3,1,0,16798185
27,1,6373.74,0.0,0,1,0,2,0,0.0,0.0,1,0,2,1,5,0,5609.16,1,1,5.0,0,2,1582.73,0.0,1977.86,395.13,0,0,0,0,17958589
28,1,31292.3,113.913,4,2,1,3,100,13.91,1.139,2,0,4,0,5,0,2844.04,1,5,26.98,1,0,1109.06,0.0,1445.25,336.19,6,2,1,0,11415836
35,0,15001.92,0.0,0,0,0,3,0,0.0,0.0,1,0,1,0,3,0,2304.76,1,0,15.05,1,0,1141.84,0.0,1316.66,174.82,0,0,0,0,12538269
42,0,11216.72,86.292,4,1,0,0,100,-13.71,0.863,2,0,2,0,5,0,941.41,3,1,19.82,1,2,1478.25,58.79,1537.04,0.0,8,2,1,1,11632379
33,1,13119.66,86.531,6,3,0,2,130,-43.47,0.666,2,0,0,0,3,1,1915.11,2,0,43.41,1,0,1103.3,0.0,1103.3,0.0,7,2,1,0,16014846
55,3,8104.29,150.069,6,2,0,0,130,20.07,1.154,0,0,0,0,6,0,1908.63,2,0,24.6,1,0,677.71,0.0,677.71,0.0,9,4,1,0,17114324
55,2,3872.79,0.0,0,2,0,2,0,0.0,0.0,1,1,1,0,5,0,6011.33,1,1,26.34,1,0,695.43,32.21,1011.66,284.02,0,0,0,1,10331417
56,1,33743.76,175.697,6,4,1,0,130,45.7,1.352,2,1,0,0,3,0,963.72,1,3,32.87,1,0,1690.47,65.85,1984.5,228.18,5,1,1,1,15099271
32,2,23463.66,107.148,4,2,1,0,100,7.15,1.071,2,1,1,0,2,0,7023.92,1,3,5.0,0,2,1167.89,98.51,2354.94,1088.54,10,2,1,1,17290630
18,0,8376.46,158.875,6,2,0,0,130,28.88,1.222,0,1,0,0,3,0,664.21,2,0,5.0,0,2,1409.16,0.0,1409.16,0.0,9,2,1,0,15889255
50,1,10857.03,64.34,6,0,0,0,130,-65.66,0.495,2,1,3,0,5,0,1295.27,2,0,33.58,1,2,1362.78,0.0,1362.78,0.0,6,4,1,0,19860509
30,2,13229.53,148.869,6,2,0,2,130,18.87,1.145,2,1,1,0,7,0,2753.21,2,0,32.73,1,2,1282.57,0.0,1282.57,0.0,13,0,1,0,15237057
35,2,5851.97,98.676,4,0,0,2,100,-1.32,0.987,2,0,0,1,3,1,2324.63,2,0,5.0,0,0,1282.4,0.0,1282.4,0.0,7,0,1,0,19309590
43,2,5073.85,122.728,6,2,1,0,130,-7.27,0.944,2,1,0,0,7,0,3112.74,1,3,21.54,1,3,541.71,156.63,1154.68,456.34,6,1,1,1,19404675
18,0,6417.92,145.39,8,1,1,3,160,-14.61,0.909,2,1,3,0,2,0,1783.3,2,0,27.83,1,2,1236.91,0.0,1236.91,0.0,4,0,1,0,11784853
55,3,22793.72,162.384,6,2,1,0,130,32.38,1.249,2,1,3,0,9,0,4635.82,1,2,26.5,1,2,1156.16,90.04,2030.06,783.86,5,0,1,1,17886921
45,1,23699.31,172.973,6,0,1,3,130,42.97,1.331,2,1,4,1,3,0,1578.82,1,1,37.11,1,0,1404.94,0.0,1673.36,268.42,8,0,1,0,16227493
39,0,13818.04,54.992,4,0,0,0,100,-45.01,0.55,2,1,3,0,5,0,846.63,0,1,24.81,1,3,1148.09,0.0,1148.09,0.0,6,3,1,0,18991232
46,1,14184.6,78.694,4,2,0,3,100,-21.31,0.787,2,1,3,0,5,0,1026.79,2,0,5.0,0,0,817.62,0.0,817.62,0.0,6,0,1,0,12481364
42,0,4659.66,0.0,0,0,0,0,0,0.0,0.0,1,0,3,0,2,1,1346.87,3,4,24.62,1,3,1198.94,0.0,1198.94,0.0,0,0,0,0,12916135
36,0,20633.09,126.331,6,3,0,0,130,-3.67,0.972,2,1,1,0,5,1,2361.64,2,0,25.25,1,2,1495.73,0.0,1495.73,0.0,4,4,1,0,14078687
31,2,6045.14,131.017,6,2,1,2,130,1.02,1.008,0,0,1,1,1,0,3017.58,1,6,5.0,0,0,583.89,79.53,1086.1,422.68,7,0,1,1,19796105
26,0,7835.85,166.227,6,0,1,0,130,36.23,1.279,0,1,1,0,8,0,2194.5,1,2,25.05,1,2,1724.15,0.0,1948.5,224.35,3,2,1,0,19989733
38,1,20844.57,129.101,6,3,1,0,130,-0.9,0.993,2,0,1,0,2,1,2159.81,1,1,23.08,1,3,1671.22,0.0,2126.31,455.09,9,4,1,0,18187776
39,0,17779.16,189.242,8,4,0,0,160,29.24,1.183,2,1,3,1,6,0,1676.68,1,0,5.0,0,0,1104.75,0.0,1273.6,168.85,7,2,1,0,10505502
48,0,6293.31,162.708,4,3,1,0,100,62.71,1.627,2,1,1,0,6,0,2556.39,1,2,5.0,0,3,1244.34,92.06,1657.13,320.73,7,1,1,1,10995662
37,1,9912.59,0.0,0,0,0,0,0,0.0,0.0,1,0,1,0,6,1,543.37,2,0,5.0,0,3,1332.12,0.0,1332.12,0.0,0,0,0,0,16777961
25,2,19261.72,118.328,4,0,0,1,100,18.33,1.183,2,0,1,0,1,1,2092.05,0,0,5.0,0,2,1121.67,0.0,1121.67,0.0,4,1,1,0,10871069
18,2,5533.05,94.025,6,1,1,2,130,-35.97,0.723,2,1,3,1,5,0,1265.04,2,0,5.0,0,2,1235.63,0.0,1235.63,0.0,11,0,1,0,19696570
33,1,29617.24,89.878,6,4,0,2,130,-40.12,0.691,0,0,3,1,3,0,4066.36,1,0,21.77,1,0,729.96,0.0,894.81,164.85,5,0,1,0,11915210
35,0,7928.06,223.971,8,0,0,0,160,63.97,1.4,2,0,4,0,4,0,5773.18,2,0,28.77,1,0,976.06,0.0,976.06,0.0,4,2,1,0,19428780
34,0,5448.21,107.69,6,1,1,0,130,-22.31,0.828,2,0,3,1,6,0,2731.76,1,1,21.02,1,0,1264.17,0.0,1574.67,310.5,8,3,1,0,13363746
18,2,9497.22,77.103,4,2,1,2,100,-22.9,0.771,0,0,2,1,6,0,1843.63,1,0,5.0,0,2,1549.93,0.0,1733.33,183.4,9,1,1,0,12609710
48,1,8998.88,0.0,0,0,0,0,0,0.0,0.0,1,1,4,0,4,0,1462.83,1,5,35.92,1,2,1032.19,120.9,1458.25,305.16,0,0,0,2,12194377
48,1,34171.54,140.231,8,1,0,0,160,-19.77,0.876,2,1,4,0,7,0,4207.77,2,0,13.22,1,0,796.61,0.0,796.61,0.0,9,1,1,0,17697435
25,1,11947.29,0.0,0,2,0,0,0,0.0,0.0,1,1,0,0,3,0,1159.81,1,3,24.27,1,0,780.85,0.0,1045.26,264.41,0,0,0,0,10518401
45,1,10593.68,177.209,8,0,1,2,160,17.21,1.108,2,0,3,0,3,1,1828.71,1,1,22.54,1,2,1448.47,132.76,2071.34,490.11,9,0,1,1,15905486
46,1,7852.65,0.0,0,2,0,0,0,0.0,0.0,1,1,0,0,5,0,3938.61,1,3,28.08,1,2,1097.88,256.61,1665.86,311.37,0,0,0,2,14450130
35,0,14611.47,0.0,0,2,0,3,0,0.0,0.0,1,0,3,0,4,0,2387.03,1,4,20.47,1,3,525.1,248.76,1020.11,246.25,0,0,0,1,15463834
24,2,15919.12,121.953,4,2,1,3,100,21.95,1.22,2,1,4,1,2,0,3656.24,2,0,29.85,1,3,618.15,0.0,618.15,0.0,6,0,1,0,12625118
54,1,7324.17,102.725,4,3,0,0,100,2.72,1.027,2,1,4,1,3,0,3955.01,3,2,5.0,0,2,1019.65,120.55,1140.2,0.0,3,2,1,1,10616854
40,1,15959.21,108.583,4,4,0,2,100,8.58,1.086,2,1,0,1,1,1,5336.83,2,0,30.57,1,2,1189.79,0.0,1189.79,0.0,5,5,1,0,14626698
32,0,9394.42,124.572,4,1,0,0,100,24.57,1.246,2,0,1,0,3,0,3288.49,2,0,7.95,1,0,899.55,0.0,899.55,0.0,6,4,1,0,13160309
44,0,12777.67,123.0,4,0,1,2,100,23.0,1.23,0,0,4,0,4,0,2856.51,1,1,39.31,1,0,1394.37,113.08,1706.67,199.22,3,1,1,1,17834873
54,0,14264.43,87.984,4,0,1,0,100,-12.02,0.88,2,0,1,1,6,1,2128.79,1,1,5.0,0,3,1058.45,161.26,1368.92,149.21,7,4,1,1,13364464
29,0,6844.85,162.455,8,1,0,1,160,2.46,1.015,2,1,1,1,2,0,3418.73,2,0,5.0,0,0,961.92,0.0,961.92,0.0,5,1,1,0,13217726
43,3,37332.09,112.564,6,0,1,3,130,-17.44,0.866,0,1,3,1,3,0,3991.76,1,2,16.21,1,0,1592.13,24.68,1710.15,93.34,6,3,1,1,13838978
58,0,36467.64,58.614,4,3,0,2,100,-41.39,0.586,0,0,2,0,4,0,1257.46,2,0,24.56,1,1,700.03,0.0,700.03,0.0,10,3,1,0,10403029
22,0,33113.93,116.627,4,1,1,2,100,16.63,1.166,0,1,3,0,6,1,2435.13,2,0,5.0,0,3,981.27,0.0,981.27,0.0,7,0,1,0,14996838
28,1,3638.58,110.278,6,2,1,0,130,-19.72,0.848,2,1,3,1,2,1,3586.78,1,2,29.53,1,0,928.84,0.0,1171.12,242.28,7,1,1,0,18345378
28,0,38709.9,101.484,6,3,1,0,130,-28.52,0.781,2,1,1,0,8,0,345.64,1,3,39.06,1,2,1070.52,0.0,1470.62,400.1,6,2,1,0,15065544
33,2,33206.3,120.713,4,0,1,0,100,20.71,1.207,2,1,3,0,6,0,1178.91,1,2,42.3,1,0,1158.76,24.91,1750.66,566.99,6,0,1,1,14903184
32,0,8797.72,130.158,6,2,1,1,130,0.16,1.001,0,0,2,1,3,0,1279.07,1,1,5.0,0,2,1153.87,0.0,1291.54,137.67,10,1,1,0,14938286
39,1,13683.08,131.758,4,0,0,2,100,31.76,1.318,2,1,1,0,6,0,5266.18,2,0,27.73,1,0,1361.77,0.0,1361.77,0.0,6,0,1,0,12441488
25,1,30781.6,76.266,4,0,1,0,100,-23.73,0.763,2,1,0,0,1,1,711.9,1,2,12.14,1,0,1427.03,0.0,1655.81,228.78,5,2,1,0,11088162
28,0,9581.47,182.712,8,0,0,0,160,22.71,1.142,2,0,3,1,3,0,981.69,2,0,9.75,1,2,740.75,0.0,740.75,0.0,5,2,1,0,19282572
39,0,13502.57,81.514,4,1,1,3,100,-18.49,0.815,2,1,2,1,5,0,1258.62,1,2,5.0,0,2,946.87,70.97,1263.23,245.39,9,3,1,1,17837841
37,1,6678.41,193.777,6,4,1,0,130,63.78,1.491,2,1,3,0,2,0,5651.03,1,2,6.96,1,0,1878.89,0.0,2163.94,285.05,9,1,1,0,17351949
45,1,5816.56,96.881,6,0,1,0,130,-33.12,0.745,0,0,1,1,4,0,2034.49,1,1,25.41,1,0,1400.42,127.54,1958.34,430.38,8,0,1,1,10575859
40,0,7880.85,94.498,4,2,0,3,100,-5.5,0.945,2,0,3,0,3,0,3383.08,0,2,21.12,1,0,1100.08,43.16,1143.24,0.0,7,1,1,1,14217039
44,1,51195.42,80.38,4,0,0,0,100,-19.62,0.804,2,1,0,0,3,0,5736.3,1,0,5.0,0,0,1048.79,0.0,1247.11,198.32,7,0,1,0,10008151
21,1,13983.84,104.297,6,0,1,2,130,-25.7,0.802,2,0,3,0,2,0,921.18,2,0,5.0,0,3,1035.46,0.0,1035.46,0.0,5,1,1,0,13471236
30,1,9005.81,101.679,4,2,1,0,100,1.68,1.017,0,0,3,0,4,1,1589.74,1,2,11.33,1,0,867.54,151.43,1255.79,236.82,12,2,1,1,10975206
57,0,5101.12,157.892,6,2,0,0,130,27.89,1.215,0,1,1,0,3,0,3724.06,0,1,5.0,0,3,1540.62,0.0,1540.62,0.0,7,1,1,0,10710517
40,0,10865.03,122.098,6,2,1,1,130,-7.9,0.939,2,0,1,0,5,0,2268.22,1,1,32.78,1,0,1211.92,0.0,1655.31,443.39,7,4,1,0,14646568
44,0,36725.05,73.427,4,2,1,2,100,-26.57,0.734,0,0,1,0,2,1,2760.61,2,0,37.39,1,0,524.52,0.0,524.52,0.0,11,1,1,0,12856522
38,2,38720.07,105.739,4,2,1,2,100,5.74,1.057,2,1,1,1,5,0,1089.9,1,3,5.0,0,0,1569.8,60.09,1891.8,261.91,8,1,1,1,19760337
40,0,7586.89,0.0,0,2,0,1,0,0.0,0.0,1,1,3,0,4,0,2777.06,2,0,36.9,1,0,793.94,0.0,793.94,0.0,0,0,0,0,17158293
32,1,10419.47,108.251,4,2,0,1,100,8.25,1.083,2,1,1,0,8,0,4857.17,2,0,36.51,1,2,980.77,0.0,980.77,0.0,5,3,1,0,13548449
70,1,8906.76,147.206,6,4,0,2,130,17.21,1.132,2,0,2,0,2,0,2540.19,2,0,5.0,1,2,1024.03,0.0,1024.03,0.0,11,1,1,0,10756348
30,0,30573.79,0.0,0,2,0,0,0,0.0,0.0,1,1,3,0,2,0,3134.28,1,2,34.01,1,0,1014.43,109.54,1265.56,141.59,0,0,0,1,16469855
35,0,10550.79,77.258,4,0,1,0,100,-22.74,0.773,2,0,2,0,4,0,3152.75,1,1,5.0,0,2,676.23,0.0,898.02,221.79,9,5,1,0,13764779
18,2,13109.63,77.804,4,0,1,2,100,-22.2,0.778,2,1,0,0,7,1,924.87,2,0,19.98,1,1,1806.81,0.0,1806.81,0.0,5,4,1,0,13781474
48,2,9515.85,151.956,6,4,1,0,130,21.96,1.169,2,0,4,1,5,1,1445.46,1,2,35.53,1,3,1173.03,154.46,1769.01,441.52,7,1,1,1,15915714
28,0,4047.89,106.363,4,1,0,0,100,6.36,1.064,2,0,2,0,5,1,4130.84,2,0,22.35,1,0,1038.87,0.0,1038.87,0.0,7,2,1,0,14072611
34,2,9795.31,133.982,6,2,1,0,130,3.98,1.031,0,0,0,0,2,0,2250.7,1,4,18.78,1,2,1281.48,65.33,1470.22,123.41,8,0,1,1,17399564
29,3,11406.1,105.876,4,2,0,2,100,5.88,1.059,0,0,1,0,3,0,1019.73,2,0,22.81,1,2,735.69,0.0,735.69,0.0,7,3,1,0,18775727
33,0,20721.39,103.432,4,2,0,3,100,3.43,1.034,2,0,1,1,2,1,2194.11,1,0,30.46,1,2,1411.17,0.0,1741.41,330.24,8,1,1,0,17428224
32,1,16039.99,136.518,4,4,0,0,100,36.52,1.365,2,0,2,1,2,0,436.55,2,0,5.0,0,0,1120.97,0.0,1120.97,0.0,4,1,1,0,19827075
34,1,14794.6,110.184,4,0,0,0,100,10.18,1.102,2,1,3,1,3,0,549.63,2,0,28.22,1,0,1605.6,0.0,1605.6,0.0,3,1,1,0,12926078
34,2,3820.16,0.0,0,2,0,1,0,0.0,0.0,1,0,1,1,3,0,4906.35,2,0,30.07,1,0,588.56,0.0,588.56,0.0,0,0,0,0,13053991
33,0,9128.42,0.0,0,2,0,0,0,0.0,0.0,1,1,2,0,2,0,181.28,1,4,13.99,1,2,585.03,84.64,777.32,107.65,0,0,0,2,13292423
33,1,7273.1,148.146,6,1,0,0,130,18.15,1.14,2,0,1,0,6,1,1000.95,2,0,23.38,1,0,1147.16,0.0,1147.16,0.0,5,0,1,0,11898325
51,0,7441.62,71.696,6,0,0,1,130,-58.3,0.552,0,0,1,0,1,0,2444.17,3,2,5.0,0,1,1042.31,0.0,1042.31,0.0,9,4,1,0,11573483
46,0,41967.28,0.0,0,1,0,2,0,0.0,0.0,1,1,2,1,7,0,3208.09,2,0,28.09,1,3,988.21,0.0,988.21,0.0,0,0,0,0,11896606
46,1,18750.47,0.0,0,2,0,3,0,0.0,0.0,1,0,2,1,2,0,2955.52,2,0,5.0,0,2,922.02,0.0,922.02,0.0,0,0,0,0,17292877
26,0,16483.66,164.761,8,2,1,0,160,4.76,1.03,2,1,2,1,3,1,714.38,1,2,33.4,1,0,999.46,79.05,1222.29,143.78,8,0,1,1,15048738
50,0,10124.32,43.035,4,2,1,1,100,-56.96,0.43,0,0,2,0,4,1,2009.97,1,2,42.02,1,0,1446.32,92.04,1812.95,274.59,8,4,1,1,12654695
49,1,7310.09,167.296,6,2,1,3,130,37.3,1.287,2,0,3,0,2,1,1830.5,1,1,22.21,1,0,874.3,137.07,1324.01,312.64,7,3,1,1,16559519
28,0,17610.56,0.0,0,0,0,0,0,0.0,0.0,1,1,1,0,4,0,11182.95,2,0,38.01,1,3,1060.25,0.0,1060.25,0.0,0,0,0,0,14804232
53,1,6472.74,0.0,0,1,0,0,0,0.0,0.0,1,0,3,1,5,0,1040.61,1,3,18.98,1,2,1014.79,0.0,1421.88,407.09,0,0,0,0,10078252
27,0,5518.23,0.0,0,0,0,0,0,0.0,0.0,1,0,1,0,7,1,2968.49,2,0,30.82,1,2,1322.73,0.0,1322.73,0.0,0,0,0,0,18997257
18,0,28047.44,0.0,0,1,0,3,0,0.0,0.0,1,1,2,1,1,0,1417.69,1,0,5.0,0,2,705.54,0.0,866.17,160.63,0,0,0,0,13753308
48,0,8517.24,158.206,6,4,1,3,130,28.21,1.217,0,1,1,0,7,0,1086.01,1,1,33.16,1,3,1574.3,0.0,1807.04,232.74,4,1,1,0,10064289
34,1,8092.56,86.447,4,0,1,0,100,-13.55,0.864,2,1,1,1,5,1,2253.57,1,2,6.3,1,0,774.11,0.0,1033.38,259.27,3,3,1,0,11819589
47,1,10448.19,143.351,8,2,0,1,160,-16.65,0.896,2,0,1,0,2,0,1205.44,2,0,36.26,1,0,1272.96,0.0,1272.96,0.0,5,3,1,0,18566933
26,1,34106.06,141.278,6,1,0,0,130,11.28,1.087,0,1,0,0,3,1,2845.07,2,0,39.8,1,1,783.11,0.0,783.11,0.0,4,1,1,0,16420622
20,1,17301.82,0.0,0,2,0,2,0,0.0,0.0,1,1,1,1,8,0,3270.8,2,0,5.0,0,2,1609.9,0.0,1609.9,0.0,0,0,0,0,17398487
50,0,10668.43,127.08,6,0,1,3,130,-2.92,0.978,2,1,4,0,4,1,1724.82,1,4,18.17,1,1,991.08,0.0,1328.19,337.11,9,0,1,0,13314632
18,0,9963.61,151.187,4,4,1,2,100,51.19,1.512,2,1,0,0,2,0,4669.08,1,1,24.04,1,2,1296.94,0.0,1436.97,140.03,4,3,1,0,16451523
18,0,15252.53,80.312,6,0,1,2,130,-49.69,0.618,2,1,2,1,4,0,4202.06,1,2,39.22,1,1,1360.2,0.0,1500.7,140.5,8,1,1,0,13085772
18,2,14791.0,28.634,4,0,1,3,100,-71.37,0.286,2,1,2,0,1,0,2597.88,2,0,18.5,1,0,1034.25,0.0,1034.25,0.0,4,3,1,0,14070772
